asset_id,subject_type,subject_name,person_role,local_file,asset_kind,creator,license_id,license_url,output_sha256,review_status,rights_notes
person-fallback-satwinder-bitti,person,Satwinder Bitti,singer,generated/people/person-fallback-satwinder-bitti.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,4760449b8610fb0750a08b88e7aaf7009385ac562041743f9598917f6fcf1744,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-shaan,person,Shaan,singer,generated/people/person-fallback-shaan.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,54efee84e472a52656a886b84dc5f50eeb009901db9dba608cf9b14ecfad697e,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-shakti-kapoor,person,Shakti Kapoor,actor,generated/people/person-fallback-shakti-kapoor.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,a0b115e988df11eb9941aa64d8ed3252206bf60152c8685756011398e818d362,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-shammi-kapoor,person,Shammi Kapoor,actor,generated/people/person-fallback-shammi-kapoor.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,3786ba6778c0d6081823d66240d2940fcf7f87832d183d5bc69e5a82bffcce9e,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sharman-joshi,person,Sharman Joshi,actor,generated/people/person-fallback-sharman-joshi.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,9dd8a04c16128bf8046f37708004dfe05a6a2b3f2084dffdae8ddd5986336b6a,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sharry-maan,person,Sharry Maan,singer,generated/people/person-fallback-sharry-maan.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,d1dcca19b58c78b11a7790c9c80f2bc964f41a3d00efb3e221601ec7305b72c4,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-shatrughan-sinha,person,Shatrughan Sinha,actor,generated/people/person-fallback-shatrughan-sinha.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,1e804c5405d3a25e20c0afbd7b5de08208b72704ea31ed6b023c96b914c1ae7f,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sheera-jasvir,person,Sheera Jasvir,singer,generated/people/person-fallback-sheera-jasvir.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,9785f04427485df14b518386e0fe41140564d4ab80b4a42ef4f2d97574bcd86c,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-shreya-ghoshal,person,Shreya Ghoshal,singer,generated/people/person-fallback-shreya-ghoshal.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,8b25985361b1637df4c16a3dfd03fa10e865dbe61598b31ce21efc2e3082dfb2,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sohail-khan,person,Sohail Khan,actor,generated/people/person-fallback-sohail-khan.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,79d7e0cd7f96f1fb1d7cd3aacec8f9af0646fec089edca668c56c4003b53bac5,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sonu-kakkar,person,Sonu Kakkar,singer,generated/people/person-fallback-sonu-kakkar.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,3238c4281b11ad99be9a3f732c94808a202ec7840c556b58c7163296186cf294,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sonu-sood,person,Sonu Sood,actor,generated/people/person-fallback-sonu-sood.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,fcd2f0acaa288f8ba439e8e426ea120dd2feb6b9752ec755ed9f98b66d171076,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sukhwinder-singh,person,Sukhwinder Singh,singer,generated/people/person-fallback-sukhwinder-singh.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,fc7e135655db2abe319b290a4e810ab72bc3ca50dd031df9d0fc28d655219961,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sukshinder-shinda,person,Sukshinder Shinda,singer,generated/people/person-fallback-sukshinder-shinda.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,a66f77a3506927875db48144e13f137dc2e29f9fc7ebebe113eba54949d92b68,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sunanda-sharma,person,Sunanda Sharma,singer,generated/people/person-fallback-sunanda-sharma.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,a2bb3269606375ccee1fbfe299f1df95980b2609e27b819f986fc91628336e33,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sunidhi-chauhan,person,Sunidhi Chauhan,singer,generated/people/person-fallback-sunidhi-chauhan.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,3ed537d9bfe5b49e80faee311f747ad1d9ef406f475a87a01ee9508be878133b,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-suniel-shetty,person,Suniel Shetty,actor,generated/people/person-fallback-suniel-shetty.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,aa66ae766c20f5e0c79f4f48c054723d18caadf28da827b94e7afce4992a55b3,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-surjit-bindrakhia,person,Surjit Bindrakhia,singer,generated/people/person-fallback-surjit-bindrakhia.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,72f6f5b47bf32a3af75d8c442b8f86312601033151e69a0a66c98d9425df3116,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-surjit-khan,person,Surjit Khan,singer,generated/people/person-fallback-surjit-khan.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,d8c07c4fa045f756ec6fa4477b252a86ede3b74eba5fc464d1f0fd43e1e1b10a,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-sushant-singh-rajput,person,Sushant Singh Rajput,actor,generated/people/person-fallback-sushant-singh-rajput.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,ee4fa5a6eb5db03788acf0c2b99117edba4483c00552880b3addbed9564453bb,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-tarsem-jassar,person,Tarsem Jassar,singer,generated/people/person-fallback-tarsem-jassar.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,91912ef750045f96b41ca4158b76fd643127d67cc632b7461b4cf02dcdcd1a9f,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-tiger-shroff,person,Tiger Shroff,actor,generated/people/person-fallback-tiger-shroff.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,e94a87a7abafbd329f6eab35c3f0daad7cfad409a867de31e0d128b2eba5d296,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-tulsi-kumar,person,Tulsi Kumar,singer,generated/people/person-fallback-tulsi-kumar.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,e539aa1af1c6f664d396d19e1a853698516150a660ded7f026e94f2effa98434,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-tusshar-kapoor,person,Tusshar Kapoor,actor,generated/people/person-fallback-tusshar-kapoor.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,255b2ec1dcbb15c1374f1f23e2355572e30d1137e264bda5dbb188a741488c2a,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-udit-narayan,person,Udit Narayan,singer,generated/people/person-fallback-udit-narayan.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,b8ae0f2536db27b83c7855521dd4efdf0bfd6cb1685b0f54962f9826904422c0,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-varun-dhawan,person,Varun Dhawan,actor,generated/people/person-fallback-varun-dhawan.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,e8ecfd8a6ea7ae8df350fc0bd69bd95b7e7d37e78bb939f6a997944e556a3cd0,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-vidyut-jammwal,person,Vidyut Jammwal,actor,generated/people/person-fallback-vidyut-jammwal.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,cb646de141bfec7ba52b22a7fa0c7848d91796a383b8d3fc577423ba507d0d62,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-vinod-khanna,person,Vinod Khanna,actor,generated/people/person-fallback-vinod-khanna.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,f13b8b91313a9201101790ef696ff64ca78a936becda8e4d5c009c3031d95299,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-vishal-dadlani,person,Vishal Dadlani,singer,generated/people/person-fallback-vishal-dadlani.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,816f20b586c708fa2395bc09ab38a7de7e579123f79db7ec42e095d5e2448b8e,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-vivek-oberoi,person,Vivek Oberoi,actor,generated/people/person-fallback-vivek-oberoi.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,15d4c151041d734344bdca7b34ceaeae774f9099af2de2ec7ca0a2dbe8699e5f,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
person-fallback-yuvraj-hans,person,Yuvraj Hans,singer,generated/people/person-fallback-yuvraj-hans.png,generated_named_fallback,SKY TV,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,cc171bcd7fc433d5fafb3a0d10d330856d9bf46a2c07dbf650a41aaa48d95260,fallback_ready,Original name-and-motif artwork released under CC0; no portrait or third-party image.
